age,duration,campaign,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
55,63,5,7,0,6,0,1,0,0,3,1,1,0
27,242,1,0,2,6,0,0,1,0,3,2,1,0
41,532,2,1,2,0,0,0,0,1,4,1,1,0
30,186,3,8,1,6,0,1,0,0,1,1,2,1
53,280,2,4,1,3,0,1,0,0,0,2,0,0
38,165,2,2,1,1,0,0,1,1,4,3,1,0
39,125,5,3,1,0,0,0,0,1,6,4,1,0
27,235,2,8,2,6,0,1,0,1,4,4,1,0
34,72,2,10,1,3,0,1,0,0,7,2,0,0
30,201,2,8,2,3,0,1,0,0,9,4,1,0
38,173,1,0,1,6,0,1,0,0,1,3,1,0
28,293,3,0,1,3,0,1,0,0,6,4,1,0
27,87,1,0,2,3,0,1,0,0,3,2,1,0
45,219,1,1,1,0,0,1,0,1,6,2,1,0
33,550,3,9,1,6,0,1,0,1,6,2,0,0
49,87,1,4,1,6,0,1,0,0,1,2,1,0
41,87,1,1,1,0,0,1,0,0,6,2,1,0
48,113,1,7,1,3,0,1,0,0,6,1,1,0
26,550,2,9,2,2,0,0,0,1,4,0,1,0
52,550,2,0,0,6,0,0,0,0,1,4,1,0
36,550,4,1,1,0,0,0,0,0,3,3,1,0
32,80,4,1,1,0,0,0,1,0,6,2,1,0
38,142,1,9,1,2,0,0,0,0,7,3,1,0
40,51,3,1,1,3,0,0,0,1,6,0,1,0
27,179,1,7,2,3,0,1,0,0,3,0,0,1
33,432,1,1,1,2,0,0,0,1,4,0,1,0
37,534,2,3,1,3,0,0,1,0,1,2,1,0
32,220,3,0,2,6,0,1,0,1,8,2,1,1
51,123,1,9,1,5,0,1,0,0,7,2,1,0
32,328,1,9,1,6,0,1,0,0,1,3,1,0
43,53,5,9,1,5,0,1,0,1,6,0,1,0
40,42,2,1,1,3,0,0,0,1,4,0,1,0
27,550,2,7,1,3,0,1,0,0,6,4,1,0
26,100,4,8,2,3,0,1,0,0,3,1,1,0
38,74,2,9,2,3,0,0,0,0,1,4,1,0
38,253,2,7,1,3,0,0,0,1,4,3,1,0
45,138,5,0,1,6,0,1,1,1,4,3,1,0
27,415,3,0,2,3,0,0,0,1,1,4,1,1
41,36,1,4,1,6,0,0,0,1,4,2,1,0
31,188,5,9,2,5,0,1,0,1,6,1,1,0
41,142,2,9,1,3,0,1,1,0,0,3,1,0
34,94,5,0,1,6,0,0,0,1,4,0,1,0
32,91,4,1,2,1,0,1,0,0,6,0,1,0
28,550,1,0,2,6,0,0,1,1,0,2,1,1
29,36,1,1,2,0,0,1,0,0,6,0,1,0
29,550,5,0,2,6,0,0,1,1,3,1,1,1
29,91,1,7,2,3,0,0,0,0,7,2,1,0
38,136,2,2,1,6,0,0,0,0,6,2,0,0
36,472,5,0,1,5,0,1,0,0,1,1,1,0
54,267,1,3,1,3,0,1,1,0,0,2,0,0
43,493,2,0,1,6,0,1,0,1,6,2,1,0
28,126,2,7,2,2,0,0,1,0,6,0,0,0
44,155,1,9,2,5,0,1,1,0,7,3,1,0
38,285,1,0,2,6,0,1,0,0,0,1,0,0
26,136,1,8,2,6,0,0,1,0,4,2,1,1
36,360,1,1,1,0,0,1,0,0,6,3,1,0
45,146,1,9,2,6,0,0,0,0,1,2,1,0
45,550,3,1,1,1,0,0,0,0,7,2,1,0
31,83,1,0,2,6,0,1,0,0,1,3,1,0
26,112,1,0,1,3,0,0,1,0,7,4,0,0
29,210,1,9,1,5,0,0,0,1,6,0,1,0
28,361,1,4,2,6,0,0,0,1,4,4,1,0
26,161,2,0,2,3,0,1,0,1,6,0,1,0
31,188,1,4,1,6,0,1,0,0,7,1,1,1
26,36,1,1,2,0,0,1,0,0,3,0,1,0
53,51,5,3,1,0,0,1,0,1,1,2,1,0
31,88,2,9,1,6,0,1,0,0,1,4,1,0
55,136,5,7,1,3,0,1,1,1,4,0,1,0
49,58,1,4,1,6,0,1,0,0,0,0,1,0
55,475,1,5,1,3,0,0,0,0,3,3,1,1
42,482,1,1,2,1,0,0,0,0,6,3,1,0
29,133,3,9,2,5,0,1,0,0,3,4,1,0
50,550,3,9,1,3,0,1,0,1,6,0,1,1
26,350,3,7,2,2,0,1,0,0,6,1,1,0
28,143,2,0,2,3,0,1,0,0,5,3,1,1
55,36,4,4,1,6,0,0,1,1,4,0,1,0
55,87,2,1,1,2,0,0,1,0,0,4,1,0
48,246,5,7,2,3,0,0,1,1,4,3,1,0
31,156,2,9,1,6,0,1,1,0,1,4,1,0
35,550,4,1,1,2,0,1,0,0,3,0,1,1
39,66,1,0,1,6,0,0,0,0,7,1,1,0
30,241,3,1,1,1,0,1,1,0,3,3,1,0
40,68,2,10,1,2,0,1,0,0,3,1,1,0
27,185,5,1,2,3,0,1,0,0,3,2,0,0
40,234,1,9,1,5,0,0,0,0,3,0,1,0
50,174,1,9,2,6,0,1,0,0,1,2,1,0
34,94,1,10,1,3,0,1,0,0,3,2,1,0
33,178,1,7,1,3,0,1,0,0,6,0,1,0
29,36,1,9,2,3,0,1,0,1,4,4,1,0
28,340,1,0,2,6,0,1,0,0,1,1,1,1
29,71,1,9,1,5,0,0,0,1,6,4,1,0
42,377,2,0,2,3,0,0,0,0,0,0,1,0
33,85,4,7,2,1,0,0,0,0,6,4,1,0
36,93,2,0,1,3,0,1,0,0,3,4,1,0
32,454,1,9,2,6,0,0,0,0,7,2,1,1
32,550,4,9,1,5,0,1,0,0,1,0,1,0
46,181,2,7,1,3,0,1,0,0,3,1,1,0
50,49,3,7,1,3,0,1,0,1,6,4,1,0
27,480,2,0,2,6,0,1,0,0,6,4,1,0
48,62,1,9,0,2,0,1,0,0,6,3,0,0
46,333,2,2,1,0,0,1,0,0,7,1,0,0
55,83,3,5,0,0,0,1,1,0,6,0,1,0
49,550,1,3,1,0,0,0,0,1,6,0,1,0
48,314,1,0,0,3,0,0,0,1,4,4,1,0
47,244,3,2,1,1,0,0,0,1,1,4,1,0
55,92,1,1,0,2,0,0,0,0,3,4,1,0
50,123,1,1,1,1,0,1,1,1,4,4,1,0
32,238,2,9,2,3,0,1,0,1,6,4,1,0
28,97,2,8,2,3,0,1,0,0,6,2,1,0
55,550,2,9,1,5,0,1,0,1,6,0,1,0
35,259,2,0,0,3,0,0,1,1,6,3,1,0
50,119,1,3,1,0,0,0,0,0,1,1,1,0
36,288,1,0,2,6,0,0,0,0,1,3,1,0
29,550,2,0,2,3,0,1,0,0,6,0,0,1
33,156,1,0,1,6,0,1,0,0,1,0,1,0
32,157,3,0,1,6,0,1,0,0,1,4,1,0
27,128,1,1,1,2,0,0,0,0,3,4,1,0
41,140,1,9,0,6,0,0,0,0,1,2,1,0
50,207,3,3,1,2,0,0,0,0,6,1,1,0
29,550,4,0,1,5,0,1,0,1,4,4,1,1
27,550,1,0,2,6,0,1,0,1,3,3,1,1
38,241,2,1,1,0,0,0,0,1,6,2,1,0
26,166,1,8,2,6,0,1,0,0,8,3,1,0
55,109,2,1,1,0,0,1,0,1,6,3,1,0
29,492,1,1,1,2,0,1,0,1,6,4,1,0
55,121,2,3,0,0,0,1,0,0,3,1,1,0
28,274,1,7,2,6,0,1,0,0,9,1,1,0
32,155,1,9,1,6,0,0,0,0,1,2,1,0
33,409,1,9,1,5,0,1,0,0,1,3,1,0
40,174,2,0,1,6,0,1,0,0,6,1,1,0
47,484,1,5,1,0,0,0,0,1,3,3,1,0
39,168,2,6,2,3,0,0,0,0,3,2,1,0
34,475,2,1,2,0,0,0,0,0,3,4,1,0
55,226,5,9,1,3,0,1,0,0,1,1,1,0
44,464,1,1,1,0,0,1,0,0,3,4,1,0
45,160,1,9,1,5,0,1,0,0,3,4,1,0
47,171,1,9,2,5,0,0,0,0,3,1,1,0
26,270,2,0,2,3,0,0,0,0,3,1,1,0
31,60,5,9,2,6,0,0,1,0,1,3,1,0
29,110,2,0,2,3,0,0,0,1,6,3,1,0
40,124,1,0,1,6,0,1,0,0,1,3,1,0
26,36,5,0,2,2,0,1,1,0,3,2,1,0
48,42,5,9,1,6,0,0,0,0,1,2,1,0
35,89,1,0,1,2,0,0,0,1,6,4,1,0
41,289,1,0,0,3,0,1,0,1,4,2,1,0
51,138,1,4,1,6,0,1,0,0,1,3,1,0
48,550,2,0,1,2,0,1,0,0,1,3,1,1
30,75,1,9,2,5,0,1,0,0,3,4,1,0
38,325,1,9,2,5,0,0,0,1,6,1,1,0
42,458,3,0,1,5,0,1,0,0,6,1,0,1
39,311,1,1,1,2,0,0,0,1,6,4,1,0
30,45,5,0,1,6,0,0,0,0,1,2,1,0
51,105,2,1,1,3,0,1,0,0,3,4,1,0
55,91,3,5,1,1,0,1,0,1,6,4,1,0
55,550,1,0,2,0,0,1,0,0,6,3,2,0
31,100,2,0,2,3,0,1,0,1,6,1,1,0
52,131,2,9,1,5,0,0,0,0,1,3,1,0
30,143,5,7,1,6,0,0,0,1,6,3,1,0
38,133,1,0,0,3,0,1,0,1,4,1,1,0
35,406,2,0,0,3,0,1,0,0,6,2,1,0
46,205,5,7,1,3,0,0,0,0,1,3,1,0
42,100,2,9,1,5,0,1,0,0,1,0,1,1
30,70,1,0,1,6,0,0,0,0,3,0,1,0
46,125,1,1,1,0,0,1,1,1,6,4,1,0
35,386,1,0,2,6,0,0,0,0,6,1,1,0
40,381,5,7,2,3,0,1,0,1,6,2,1,0
26,550,3,2,2,6,0,1,0,0,3,3,1,1
44,151,2,1,1,0,0,1,0,1,6,0,1,0
26,73,2,1,2,2,0,1,0,0,6,0,1,0
29,321,2,0,0,2,0,1,0,0,0,0,1,0
36,498,1,4,1,6,0,0,0,0,7,4,1,0
31,515,3,0,2,6,0,0,1,1,6,2,1,0
48,126,3,2,1,6,0,1,0,0,0,2,1,0
31,263,1,1,1,1,0,0,0,0,6,2,1,0
33,96,5,0,2,6,0,1,1,0,6,4,0,0
44,141,2,1,1,0,0,0,0,1,6,4,1,0
50,272,1,10,1,0,0,1,0,1,6,1,1,0
30,173,2,9,1,6,0,0,0,0,5,1,2,1
26,550,1,9,2,5,0,1,0,1,4,4,1,0
26,43,3,8,2,2,0,0,0,0,0,3,1,0
26,309,3,0,2,6,0,1,0,0,7,3,2,1
43,432,2,1,1,5,0,0,1,0,7,0,1,0
55,550,1,5,1,2,0,1,0,1,4,4,1,1
26,218,1,6,2,5,0,1,0,0,8,4,1,1
32,197,5,9,2,6,0,0,1,1,7,2,1,0
46,217,1,6,0,2,0,1,0,1,4,1,1,0
33,355,1,6,0,2,0,1,0,1,6,3,1,0
52,347,2,3,1,0,0,0,0,0,3,0,1,0
38,101,3,0,0,6,0,0,0,0,3,1,1,0
40,146,1,1,1,2,0,1,0,0,7,1,1,0
33,100,1,7,2,3,0,1,0,0,7,2,1,0
55,134,1,7,1,3,0,0,0,0,3,0,1,0
37,239,3,0,1,6,0,1,1,0,1,0,1,0
29,46,1,7,1,5,0,0,0,1,4,2,1,0
55,105,1,0,2,6,0,0,0,0,3,3,1,0
36,171,5,0,1,3,0,1,0,0,1,0,1,0
55,307,1,7,1,3,0,0,1,1,6,1,1,0
26,36,5,0,2,2,0,1,0,0,3,2,1,0
48,221,1,0,1,3,0,0,1,1,6,2,1,0
55,386,2,0,0,6,0,0,0,0,0,0,1,0
35,122,1,0,1,6,0,1,0,1,6,0,1,0
26,550,2,7,2,3,0,0,0,0,3,2,1,0
49,86,5,7,1,3,0,1,0,1,4,3,1,0
26,182,1,8,2,2,0,1,0,0,7,4,0,0
27,267,1,1,1,2,0,0,0,0,6,2,0,0
42,68,1,0,1,6,0,1,1,0,1,4,1,0
44,284,4,4,1,2,0,1,0,0,1,3,1,0
37,130,2,4,1,2,0,1,0,0,7,2,1,0
34,79,2,4,2,6,0,1,1,0,7,3,1,0
26,117,4,9,2,6,0,1,0,0,6,0,1,0
41,473,1,1,1,2,0,1,0,0,3,2,1,0
32,550,1,9,2,6,0,0,0,1,6,4,1,1
40,480,1,1,1,1,0,1,0,0,3,4,1,0
31,176,2,1,1,1,0,0,0,1,6,2,1,0
35,550,5,0,2,6,0,1,0,0,3,1,1,0
44,236,1,9,1,5,0,1,1,0,1,4,1,0
45,54,2,1,1,2,0,1,0,0,6,1,1,0
30,80,4,9,2,5,0,0,0,0,1,4,1,0
46,550,2,9,0,5,0,0,0,0,6,1,1,0
32,134,1,9,1,5,0,1,1,0,6,0,0,0
55,231,1,7,0,3,0,0,0,1,6,4,1,0
36,70,1,9,1,5,0,0,0,0,7,2,0,0
33,69,3,9,2,5,0,0,0,0,0,1,1,0
29,139,2,1,1,6,0,0,0,1,4,0,1,0
34,200,3,4,0,6,0,1,0,0,6,0,0,0
26,209,1,8,2,3,0,1,0,0,0,2,1,0
32,334,3,1,1,0,0,1,0,0,3,2,1,0
30,141,1,0,2,6,0,1,0,0,1,0,1,0
34,93,1,9,1,5,0,1,0,0,7,1,0,0
26,200,1,8,2,6,0,1,0,0,6,2,1,0
54,152,4,3,1,5,0,1,0,1,4,1,1,0
29,78,1,1,1,2,0,1,0,0,6,4,1,0
40,198,3,9,2,6,0,0,0,1,6,3,1,0
54,142,5,4,1,1,0,1,0,0,6,1,1,0
36,83,1,7,1,3,0,1,0,0,6,3,2,0
36,403,1,1,1,0,0,1,0,0,0,2,1,0
39,200,2,1,1,2,0,0,0,1,4,1,1,0
34,51,2,7,1,3,0,0,0,1,4,3,1,0
43,129,1,0,1,3,0,1,0,0,6,4,1,0
28,111,1,9,2,5,0,1,0,0,3,4,1,0
55,491,2,6,0,6,0,1,0,1,6,2,1,0
26,264,2,9,1,6,0,0,0,0,6,0,1,0
41,369,1,0,2,6,0,1,0,0,7,4,0,0
36,550,1,1,1,3,0,0,0,0,3,1,1,1
35,378,2,1,1,1,0,1,0,0,6,4,0,0
28,282,1,1,2,0,0,0,0,0,6,2,0,0
48,108,1,7,0,3,0,1,1,0,0,1,1,0
41,43,2,1,1,0,0,0,0,1,6,0,1,0
50,96,5,9,2,0,0,1,0,0,3,3,1,0
30,124,2,9,2,3,0,1,1,0,6,0,0,0
32,40,5,9,2,3,0,0,0,1,3,4,1,0
26,49,1,1,1,3,0,1,0,0,3,2,1,0
35,502,2,9,1,6,0,1,0,0,3,2,1,0
42,189,2,1,0,2,0,1,0,1,6,1,1,0
32,550,3,9,2,5,0,0,0,1,3,0,1,0
49,47,3,5,1,3,0,0,0,0,6,1,0,0
37,210,1,1,2,2,0,0,0,1,6,4,1,0
50,176,2,3,1,0,0,1,0,1,6,3,1,0
39,178,1,7,1,3,0,0,0,1,6,4,1,0
33,52,4,7,0,3,0,1,0,1,4,0,1,0
49,216,1,0,0,6,0,0,0,1,6,3,1,0
32,80,1,4,2,6,0,1,0,0,7,1,1,0
30,385,2,9,1,3,0,1,0,0,1,3,1,0
53,115,2,0,0,3,0,1,0,0,7,2,0,0
53,258,5,0,1,6,0,0,0,1,4,0,1,0
34,485,3,3,1,6,0,0,0,0,1,2,2,0
30,88,2,7,1,3,0,0,0,1,4,1,1,0
42,199,2,0,0,6,0,1,0,0,7,1,1,0
33,152,4,9,1,3,0,0,0,0,1,2,1,0
30,100,1,1,2,1,0,1,0,1,4,4,1,0
31,153,1,1,1,1,0,1,0,0,6,4,1,0
32,266,1,0,1,6,0,1,0,0,7,3,0,0
49,99,5,7,0,3,0,1,0,0,1,2,1,0
27,127,3,9,2,5,0,0,0,0,0,3,0,0
47,167,1,1,1,1,0,1,0,0,1,0,1,0
43,233,4,2,1,5,0,0,0,0,6,0,1,0
30,114,1,10,1,2,0,1,0,0,7,2,1,0
32,142,4,0,1,3,0,0,0,1,4,1,1,0
47,230,1,0,1,6,0,0,0,1,6,0,1,0
29,196,4,4,1,6,0,1,0,0,3,2,1,0
49,204,1,0,1,2,0,1,0,0,7,3,1,0
41,258,2,0,0,2,0,1,0,0,7,4,1,0
26,77,3,1,1,2,0,1,0,0,0,2,1,0
37,63,2,9,2,3,0,1,0,1,0,2,0,0
30,201,2,1,2,6,0,1,1,1,6,3,1,0
42,287,1,2,1,0,0,1,0,0,3,2,1,0
32,92,2,4,2,6,0,1,1,0,7,0,0,0
55,98,1,5,1,0,0,0,0,0,8,1,1,1
53,414,2,4,0,6,0,0,0,0,0,1,0,0
33,67,2,0,2,6,0,0,0,1,3,4,1,0
38,550,2,0,0,6,0,1,0,0,7,4,0,0
27,44,4,0,2,2,0,1,0,0,3,3,1,0
33,122,4,9,2,5,0,1,0,0,1,1,1,0
53,550,1,4,1,6,0,1,0,0,1,1,1,0
48,55,1,0,1,5,0,0,0,1,4,3,1,0
35,187,1,9,1,6,0,0,0,0,3,0,1,0
32,72,1,1,1,2,0,1,0,0,6,3,0,0
44,294,1,0,0,3,0,1,0,1,8,3,1,1
33,178,5,0,1,5,0,0,1,0,6,2,0,0
55,73,1,9,1,2,0,1,1,1,6,3,1,0
55,71,1,7,0,3,0,0,0,0,1,4,1,0
30,193,1,0,2,6,0,1,0,0,1,3,1,0
26,201,3,6,2,5,0,1,0,0,3,1,1,0
55,191,1,5,1,0,0,1,0,0,0,2,1,0
45,158,2,3,1,0,0,1,0,0,0,1,1,1
40,288,3,7,1,3,0,1,0,1,6,0,1,0
34,100,1,0,2,6,0,1,0,0,1,4,1,0
38,201,5,9,2,5,0,0,0,0,6,1,1,0
32,195,2,1,1,2,0,1,0,1,6,4,1,0
55,414,2,5,1,6,0,0,0,0,3,1,2,1
44,550,2,2,1,6,0,1,0,0,0,0,1,0
36,158,1,1,1,2,0,1,0,0,6,2,0,0
55,159,4,9,0,5,0,1,0,1,3,0,1,0
33,550,1,9,2,5,0,0,0,0,1,4,1,0
55,329,5,1,0,1,0,1,1,0,3,3,1,0
47,109,2,6,1,6,0,0,0,0,1,3,1,0
35,362,1,10,1,3,0,1,0,0,1,1,2,1
46,550,1,1,0,2,0,0,1,0,0,4,1,1
53,550,3,0,0,3,0,0,1,0,1,0,1,0
55,550,1,6,1,6,0,1,0,1,3,1,1,0
55,536,1,4,1,6,0,1,1,0,7,0,1,1
33,63,1,4,0,6,0,1,0,0,4,4,1,0
36,550,5,1,2,2,0,1,0,1,4,4,1,0
28,149,1,9,2,5,0,1,1,0,4,0,2,1
28,192,1,0,2,6,0,0,0,0,6,1,0,0
55,550,1,7,1,3,0,1,0,0,7,1,1,0
30,191,1,0,2,6,0,1,0,0,1,4,2,1
36,248,1,0,1,6,0,1,0,0,7,0,1,0
55,112,1,0,2,6,0,0,0,0,1,4,1,0
55,85,2,5,0,5,0,0,0,0,3,4,1,0
50,53,1,0,1,6,0,0,0,0,3,1,1,0
33,396,5,0,2,6,0,1,0,0,6,0,1,1
50,550,2,4,1,6,0,1,0,0,1,1,1,1
44,143,1,0,2,6,0,0,1,1,4,3,1,0
53,550,5,1,1,5,0,0,1,0,6,4,1,0
37,72,2,0,2,6,0,0,0,0,1,2,1,0
28,296,2,6,2,6,0,0,0,0,5,0,1,1
31,342,2,1,1,2,0,0,0,0,3,0,1,0
33,286,2,1,1,0,0,1,0,0,3,0,1,0
33,42,1,9,2,5,0,1,0,0,6,3,1,0
35,143,1,0,2,6,0,1,0,0,6,2,0,0
55,36,5,9,1,5,0,0,0,1,6,0,1,0
41,88,1,1,1,2,0,1,1,0,3,3,1,0
40,76,5,2,1,0,0,1,0,1,4,3,1,0
45,81,3,1,1,0,0,0,0,1,1,3,1,0
33,119,2,1,2,0,0,0,0,1,6,2,1,0
32,135,3,0,1,6,0,0,0,1,4,4,1,0
27,550,3,7,2,3,0,0,0,0,3,1,1,1
50,317,4,0,1,3,0,1,0,1,6,0,1,0
35,409,1,1,0,2,0,0,0,0,6,0,0,1
35,137,1,9,1,5,0,1,1,0,6,4,0,0
39,407,1,9,1,6,0,1,0,1,6,0,1,0
27,36,3,9,2,2,0,0,0,0,0,4,1,0
35,38,1,9,1,5,0,0,0,0,1,2,1,0
43,111,5,1,1,2,0,0,0,1,6,4,1,0
26,362,1,8,2,3,0,0,0,0,8,3,1,1
41,550,3,6,1,2,0,1,0,0,3,0,1,0
41,51,5,9,1,5,0,1,0,0,0,0,1,0
35,377,3,4,1,6,0,1,1,1,7,4,2,0
30,455,2,0,2,3,0,0,1,0,3,3,1,0
47,51,3,4,1,6,0,0,0,0,0,1,1,0
35,510,3,0,1,6,0,0,0,0,4,2,1,1
33,451,1,1,2,0,0,1,0,0,7,0,1,0
35,114,2,1,1,5,0,1,0,0,7,3,1,0
37,216,2,1,1,1,0,1,0,1,4,2,1,0
45,278,5,1,2,3,0,0,1,1,6,4,1,0
37,98,3,7,0,3,0,0,0,0,3,2,1,0
27,245,2,0,2,6,0,0,0,1,6,4,1,0
27,550,5,7,2,3,0,0,1,0,3,0,1,1
52,156,5,1,1,0,0,1,0,0,3,2,1,0
51,215,1,0,0,3,0,0,0,0,1,0,1,0
33,96,4,9,1,5,0,0,0,0,3,4,1,0
32,486,1,9,1,5,0,0,0,0,8,4,1,1
30,113,5,7,2,3,0,0,0,1,6,1,1,0
47,146,1,0,1,2,0,1,0,1,6,2,1,0
55,222,1,5,1,5,0,0,0,0,4,3,0,1
27,267,1,0,1,5,0,1,0,0,6,2,0,0
38,188,1,0,0,3,0,0,0,0,3,2,1,0
28,115,5,1,1,2,0,1,0,0,6,0,1,0
38,340,1,1,1,3,0,0,0,1,0,1,1,0
49,310,5,3,1,0,0,1,0,0,1,2,1,0
42,169,2,4,1,6,0,0,0,0,1,1,1,0
35,322,3,0,1,6,0,0,0,0,6,2,1,0
54,119,5,5,1,3,0,0,0,1,6,3,1,0
26,186,1,7,0,1,0,0,0,1,6,2,1,0
27,126,1,9,2,5,0,1,0,0,6,3,1,0
38,172,3,4,1,6,0,1,0,0,6,4,1,0
35,113,1,4,1,6,0,1,0,0,7,1,1,0
40,131,2,4,1,6,0,0,0,0,7,3,0,0
55,291,2,3,1,0,0,0,0,0,1,4,1,0
55,189,2,5,1,6,0,1,0,0,7,0,1,0
47,101,1,4,1,6,0,1,0,0,1,4,1,0
29,202,1,10,1,6,0,1,0,0,3,2,1,0
44,100,3,0,1,3,0,0,0,1,3,4,1,0
35,36,1,0,1,2,0,1,1,1,6,2,1,0
42,312,2,7,1,3,0,0,0,0,6,1,1,0
54,261,4,4,1,6,0,1,0,0,1,1,1,0
40,144,1,6,1,3,0,1,0,1,6,2,1,0
30,550,1,0,1,1,0,0,0,0,6,2,0,0
34,132,3,9,1,5,0,1,0,1,6,3,1,0
34,256,2,0,0,6,0,1,0,0,8,2,0,0
38,72,1,9,2,6,0,0,0,1,4,2,1,0
26,550,5,7,2,3,0,0,0,0,6,2,1,1
40,109,2,9,1,5,0,1,0,0,1,3,1,0
49,283,3,0,0,6,0,1,0,0,9,0,2,1
37,93,1,9,2,2,0,0,1,1,6,3,1,0
35,100,2,1,1,6,0,0,0,1,6,0,1,0
55,362,1,7,1,3,0,1,0,0,3,2,1,0
50,102,1,0,1,6,0,0,0,1,6,4,1,0
35,418,3,1,1,1,0,0,0,1,6,0,1,0
39,81,5,7,0,3,0,1,0,1,4,1,1,0
32,109,2,1,2,6,0,1,0,0,7,1,1,0
34,135,1,0,2,6,0,0,0,0,7,2,2,1
35,118,4,9,2,6,0,1,0,0,3,1,1,0
31,122,1,0,1,6,0,1,0,0,1,4,1,0
44,36,4,1,1,1,0,1,0,0,7,0,1,0
37,191,5,0,1,6,0,1,0,0,1,3,1,0
39,85,2,1,1,2,0,1,0,1,6,0,1,0
39,79,3,0,1,6,0,1,0,0,3,2,1,0
26,550,1,0,1,3,0,1,0,0,7,2,1,0
33,410,2,1,2,2,0,0,0,0,6,1,0,0
55,550,1,9,0,5,0,0,0,1,4,2,1,1
34,168,2,0,2,5,0,0,0,0,0,2,1,0
29,51,2,6,2,6,0,1,0,0,7,1,1,0
31,73,1,9,2,6,0,0,0,1,4,2,1,0
47,173,1,1,1,0,0,1,0,0,6,0,0,0
36,195,1,1,1,1,0,1,0,0,6,1,1,0
55,517,2,5,1,5,0,1,1,0,1,0,0,1
29,104,5,0,2,6,0,1,0,0,6,0,1,0
46,248,1,4,1,6,0,1,0,0,7,4,0,0
31,156,1,1,0,3,0,0,0,0,6,4,0,0
42,550,1,1,1,3,0,1,0,0,6,4,1,0
34,122,1,3,0,1,0,0,0,1,6,2,1,0
41,418,1,0,0,6,0,1,1,0,5,0,1,1
32,193,5,1,1,0,0,0,0,0,3,1,1,0
42,144,2,0,1,6,0,1,0,0,3,1,1,0
48,97,3,7,1,3,0,0,0,0,6,1,0,0
28,550,2,7,1,3,0,0,0,0,3,2,1,1
45,352,2,3,1,3,0,0,0,1,6,3,1,0
30,234,5,0,1,6,0,0,0,0,3,1,1,0
29,86,1,8,2,3,0,0,0,0,0,2,1,0
54,149,2,1,0,0,0,0,0,0,3,1,1,0
30,252,1,1,1,3,0,1,0,0,1,0,1,1
26,394,2,6,1,5,0,1,0,1,4,4,1,0
36,150,1,9,1,5,0,0,0,1,6,3,1,0
33,110,1,0,2,6,0,0,1,0,8,4,0,0
26,172,4,0,2,3,0,0,0,1,6,3,1,0
52,171,1,0,1,6,0,0,1,0,3,0,1,0
39,121,2,0,2,3,0,0,0,0,0,1,1,0
55,120,4,7,1,0,0,1,0,0,1,0,1,0
34,402,2,4,1,5,0,0,0,1,6,1,1,0
51,61,1,1,0,2,0,1,0,0,3,3,1,0
37,550,5,4,1,6,0,1,0,1,6,4,1,0
37,118,1,0,1,6,0,0,1,0,1,3,1,0
31,208,2,0,1,3,0,1,0,0,6,3,0,1
35,42,3,9,1,6,0,1,0,0,6,1,1,0
43,195,1,1,0,0,0,0,0,1,3,0,1,0
52,172,1,5,1,6,0,0,0,0,7,4,0,0
31,102,1,8,2,6,0,0,0,0,0,2,0,0
30,124,3,4,1,6,0,1,0,0,3,1,1,0
33,154,1,0,2,6,0,0,0,0,1,4,1,0
51,550,3,2,1,4,0,1,0,0,0,2,1,1
34,396,1,9,1,6,0,1,0,1,6,4,1,0
43,93,3,7,1,3,0,0,0,1,6,1,1,0
48,51,2,4,1,6,0,0,0,0,7,4,1,0
27,135,3,0,2,3,0,0,0,1,3,2,1,0
55,160,3,9,0,5,0,1,0,1,6,3,1,0
36,550,3,0,2,6,0,1,0,0,1,4,1,1
29,63,1,7,1,3,0,1,0,0,6,2,1,0
34,398,2,0,2,6,0,0,1,0,6,0,1,0
31,89,1,7,2,3,0,1,0,1,4,4,1,0
49,96,1,9,1,5,0,0,0,0,1,1,1,0
37,110,5,0,1,6,0,1,0,0,3,1,1,0
26,58,1,1,2,2,0,1,0,0,6,1,1,0
47,338,2,6,1,5,0,1,0,1,4,1,1,0
29,327,2,1,1,2,0,0,0,1,4,1,1,0
46,79,2,1,1,2,0,0,0,1,6,4,1,0
52,81,5,7,1,3,0,0,0,0,3,1,1,0
43,109,5,0,0,3,0,1,0,1,3,1,1,0
36,226,2,4,1,6,0,0,0,0,7,4,1,0
52,278,2,0,1,6,0,0,0,0,7,2,1,0
38,353,2,0,2,2,0,0,0,1,6,0,1,0
46,377,2,0,2,6,0,0,0,0,1,4,1,0
26,216,2,9,2,6,0,0,0,0,3,0,1,0
36,264,3,1,1,2,0,1,0,1,3,2,1,0
55,408,3,5,1,0,0,1,0,0,7,3,1,0
30,296,5,1,2,3,0,1,0,0,1,2,1,0
29,191,1,9,0,3,0,0,0,0,3,4,1,0
39,333,3,0,2,6,0,0,0,0,3,1,1,0
48,194,1,1,1,5,0,1,0,1,6,2,1,0
30,550,2,7,1,5,0,1,0,0,7,4,1,1
44,98,1,0,1,6,0,1,0,1,6,4,1,0
40,105,5,4,1,3,0,0,1,0,7,0,0,0
45,550,2,1,2,5,0,1,0,0,6,0,1,0
37,372,1,1,1,2,0,0,0,0,6,4,1,0
44,354,1,9,1,2,0,1,1,0,6,1,1,0
53,304,2,2,1,6,0,0,0,0,7,4,1,0
36,550,3,1,1,2,0,1,0,0,0,0,0,0
